days,valus,params,countrycode,SRC
37.4828,-46.1627,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
37.7586,-47.47,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
38.1034,-47.9005,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
38.3793,-49.2077,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
38.8621,-50.5106,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
39.1379,-50.5049,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
39.5517,-50.9339,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
39.8966,-51.3644,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
40.1724,-50.0457,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
40.4483,-48.2893,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
40.6552,-45.6589,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
41.069,-45.6503,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
41.069,-47.401,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
41.4138,-48.2691,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
41.5517,-50.4546,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
41.8966,-53.0734,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
41.8966,-55.6994,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.1724,-57.0066,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.1724,-59.6326,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.2414,-61.8195,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.2414,-65.3209,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.4483,-67.0672,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.4483,-70.5685,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.5172,-72.3178,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.7241,-74.9394,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.7241,-76.2524,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.8621,-78.4379,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.8621,-81.5015,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.931,-83.2508,Grossary & pharma,ITA,2020-03-29_IT_Mobility_Report_en.pdf
0.976795,24.65,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.18332,22.9037,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.25169,21.1502,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.25097,19.393,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.38842,17.6431,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.45714,16.7681,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.45643,15.011,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.59406,13.7004,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.6626,12.3861,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.66224,11.5075,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.66171,10.1897,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.79933,8.87905,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.86806,8.00409,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.86752,6.68623,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.93642,6.25056,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.00604,7.57203,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.21364,8.46144,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.28361,10.6615,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.35305,11.5437,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.49157,12.4295,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.63026,13.7545,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.76842,13.7618,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.76896,15.0796,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.90765,16.4047,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.11454,15.537,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.25216,14.2263,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.38997,13.355,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.52777,12.4836,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.73466,11.6159,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.94154,10.7482,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.14914,11.6376,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.28784,12.9627,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.42653,14.2878,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.56505,15.1736,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.70375,16.4986,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.84226,17.3844,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
5.04968,17.8346,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
5.2571,18.2847,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
5.46434,18.2955,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
5.67176,18.7456,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
5.94809,18.7601,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.0177,20.0816,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.1564,21.4066,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.29492,22.2924,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.36471,24.0532,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.50376,26.2568,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.64228,27.1426,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.78116,28.907,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.85077,30.2285,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.91985,30.2321,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
7.12692,29.8036,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
7.19564,28.9287,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
7.33326,27.6181,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
7.47107,26.7467,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
7.67777,25.4397,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
7.88448,24.1327,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
8.0221,22.822,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
8.2986,23.2758,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
8.57457,22.4117,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
8.91979,21.9904,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
9.26484,21.1299,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
9.4719,20.7015,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
9.67878,19.8337,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
9.95493,19.4089,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.0235,18.0947,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.092,16.7804,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.1606,15.4662,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.16,14.1483,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.2284,12.3948,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.366,11.0841,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.3653,9.327,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.5026,7.1378,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.5017,4.94137,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.6391,3.19145,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.6384,1.43431,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.7759,-0.315609,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.7751,-2.07275,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.8435,-3.82628,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
10.8428,-5.58343,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
11.1195,-4.6904,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
11.2578,-4.24389,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
11.4656,-2.9152,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
11.673,-2.46508,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
11.8808,-1.13638,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
12.0884,-0.246971,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
12.1578,0.635213,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
12.2276,2.39597,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
12.2972,3.71744,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
12.4359,5.04252,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
12.5057,6.80328,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
12.7137,8.57126,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
12.8526,10.3356,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
12.922,11.2178,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
13.0596,9.90718,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
13.1972,8.59655,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
13.3349,7.28591,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
13.5419,6.85747,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
13.5416,5.97889,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
13.7481,4.23259,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
13.8859,3.36124,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
13.9543,1.60771,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.023,0.732752,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.0221,-1.46368,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.1596,-3.2136,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.159,-4.53145,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.2961,-7.15994,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.2954,-8.91709,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.3636,-11.1099,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.5008,-13.2991,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.5003,-14.617,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.5689,-15.9312,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.5681,-17.6884,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.7052,-20.3168,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.7043,-22.5133,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.7727,-24.2668,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.8411,-26.0203,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.9096,-27.3346,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
14.9089,-29.0917,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
15.0472,-28.6452,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
15.393,-27.7486,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
15.6699,-26.4163,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
15.9464,-25.9625,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.0162,-24.2018,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.2241,-22.4338,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.2248,-20.6767,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.3637,-18.9123,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.4333,-17.5908,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.572,-16.2657,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.5724,-15.3872,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.6418,-14.505,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.7116,-12.7442,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.7812,-11.4227,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.851,-9.66199,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
16.9897,-8.33691,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
17.0593,-7.01544,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
17.1987,-3.93321,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
17.3376,-2.16885,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
17.4072,-0.847376,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
17.4768,0.474094,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
17.5466,2.23485,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
17.6855,3.99922,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
17.8244,5.76359,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
17.8945,8.40291,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.1698,5.78165,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.1691,4.02451,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.3067,2.71387,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.3062,1.39602,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.374,-1.67537,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.5113,-3.86458,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.6487,-5.61449,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.786,-7.8037,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.8543,-9.55723,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
18.9227,-11.3108,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
19.1305,-9.98206,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
19.3381,-9.09266,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
19.6148,-8.19963,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
19.8224,-7.31022,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
19.9611,-5.98514,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
20.1687,-5.09573,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
20.3075,-3.33136,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
20.5153,-2.00267,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
20.5851,-0.241913,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
20.862,1.09039,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
21.0008,2.85476,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
21.3459,1.99425,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
21.5531,2.00509,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
21.8985,2.02315,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.105,0.276849,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.1042,-1.91958,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.1038,-2.79815,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.172,-4.99097,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.3094,-6.74089,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.3087,-8.49803,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.4458,-11.1265,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.5829,-13.755,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.7202,-15.9442,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.7884,-18.137,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.7875,-20.3335,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
22.9246,-22.9619,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
23.1309,-25.1475,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
23.4065,-26.8902,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
23.6821,-28.6329,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
23.8886,-30.3792,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
24.2337,-31.2397,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
24.5791,-31.2217,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
24.9245,-31.2036,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.0621,-32.5142,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.0614,-34.2714,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.1298,-36.0249,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.2667,-39.0927,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.2658,-41.2891,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.4031,-43.4783,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.4711,-46.1104,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.6082,-48.7389,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.6758,-52.2496,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.7438,-54.8817,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
25.9502,-57.0673,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
26.0874,-59.2565,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
26.3629,-61.4385,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
26.6388,-62.3026,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
26.9839,-63.1631,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
27.19,-65.788,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
27.3271,-68.4165,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
27.3955,-70.17,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
27.6019,-72.3556,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
27.67,-74.5484,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
27.9456,-76.2911,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
28.1524,-77.5981,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
28.497,-79.3372,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
28.7041,-79.7657,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
28.9112,-80.1941,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
29.05,-78.4297,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
29.2584,-75.7832,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
29.328,-74.4617,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
29.3978,-72.701,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
29.4672,-71.8188,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
29.6061,-70.0544,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
29.8142,-67.8471,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
30.0909,-66.9541,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
30.3672,-66.9397,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
29.8838,-66.5257,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
30.7124,-67.3609,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
30.9197,-67.35,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
31.1956,-68.2142,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
31.4027,-68.6426,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
31.7477,-69.5031,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
31.9546,-70.3709,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
32.2999,-70.7921,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
32.6447,-72.0919,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
32.9209,-72.5167,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
33.1968,-73.3808,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
33.611,-74.2377,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
33.8867,-75.5411,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
34.0933,-77.2874,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
34.3687,-79.4694,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
34.5754,-80.7764,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
34.7821,-82.0835,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
34.9194,-84.2727,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
35.1953,-85.1368,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
35.3326,-87.326,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
35.6086,-88.1901,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
35.8842,-89.9328,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
36.0227,-89.047,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
36.3694,-85.9539,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
36.508,-84.6289,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
36.2999,-86.8361,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
36.716,-82.8609,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
36.7165,-81.543,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
37.1316,-80.2035,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
37.4773,-79.3069,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
37.9607,-79.7209,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
38.3063,-79.2635,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
38.5822,-80.1276,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
38.858,-81.431,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
39.0653,-81.4202,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
39.4794,-82.2771,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
39.825,-81.8197,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
40.1702,-82.241,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
40.4469,-81.3479,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
40.8614,-81.3263,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
41.3447,-81.7403,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
41.7587,-83.0365,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.1723,-85.2112,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.5172,-86.511,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.7239,-87.818,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.9307,-88.6858,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
42.8617,-88.6894,parks,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.02409,24.642,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
0.88699,25.944,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.22992,22.907,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.29723,20.7303,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.43326,18.1206,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.56895,15.0749,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.70534,12.9011,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.773,11.1603,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
1.97812,8.55343,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.25515,9.43672,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.46381,11.189,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.6041,13.8102,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
2.88184,15.5653,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.02072,16.4429,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.15817,15.5768,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.36435,14.2776,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.57018,12.5426,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.84579,11.6822,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
3.98325,10.8162,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.12283,12.5655,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.33149,14.3178,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.60888,15.637,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
4.88626,16.9562,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
5.16436,19.1472,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
5.44069,19.1587,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
5.78609,19.173,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.06383,20.9282,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.27214,22.2445,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.41208,24.4298,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.62074,26.1821,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.82975,28.3702,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
6.90096,30.9886,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
7.17587,29.2564,Transit Stations,ITA,2020-03-29_IT_Mobility_Report_en.pdf
